Date,2nd Ave Cycletrack,NB,SB
01/27/2015 11:00:00 AM,23,9,14
01/27/2015 12:00:00 PM,31,10,21
01/27/2015 01:00:00 PM,27,11,16
01/27/2015 02:00:00 PM,27,8,19
01/27/2015 03:00:00 PM,39,9,30
01/27/2015 04:00:00 PM,84,24,60
01/27/2015 05:00:00 PM,90,30,60
01/27/2015 06:00:00 PM,70,29,41
01/27/2015 07:00:00 PM,26,5,21
01/27/2015 08:00:00 PM,9,4,5
01/27/2015 09:00:00 PM,5,1,4
01/27/2015 10:00:00 PM,4,3,1
01/27/2015 11:00:00 PM,3,2,1
01/28/2015 12:00:00 AM,4,1,3
01/28/2015 01:00:00 AM,1,0,1
01/28/2015 02:00:00 AM,2,0,2
01/28/2015 03:00:00 AM,1,0,1
01/28/2015 04:00:00 AM,1,0,1
01/28/2015 05:00:00 AM,12,3,9
01/28/2015 06:00:00 AM,25,13,12
01/28/2015 07:00:00 AM,53,17,36
01/28/2015 08:00:00 AM,95,29,66
01/28/2015 09:00:00 AM,58,20,38
01/28/2015 10:00:00 AM,34,8,26
01/28/2015 11:00:00 AM,25,11,14
01/28/2015 12:00:00 PM,22,7,15
01/28/2015 01:00:00 PM,22,8,14
01/28/2015 02:00:00 PM,23,10,13
01/28/2015 03:00:00 PM,45,16,29
01/28/2015 04:00:00 PM,60,9,51
01/28/2015 05:00:00 PM,120,43,77
01/28/2015 06:00:00 PM,71,22,49
01/28/2015 07:00:00 PM,23,13,10
01/28/2015 08:00:00 PM,12,3,9
01/28/2015 09:00:00 PM,13,5,8
01/28/2015 10:00:00 PM,6,2,4
01/28/2015 11:00:00 PM,3,0,3
01/29/2015 12:00:00 AM,2,1,1
01/29/2015 01:00:00 AM,1,0,1
01/29/2015 02:00:00 AM,1,0,1
01/29/2015 03:00:00 AM,0,0,0
01/29/2015 04:00:00 AM,2,2,0
01/29/2015 05:00:00 AM,12,3,9
01/29/2015 06:00:00 AM,33,22,11
01/29/2015 07:00:00 AM,55,20,35
01/29/2015 08:00:00 AM,103,28,75
01/29/2015 09:00:00 AM,78,30,48
01/29/2015 10:00:00 AM,30,11,19
01/29/2015 11:00:00 AM,22,7,15
01/29/2015 12:00:00 PM,29,10,19
01/29/2015 01:00:00 PM,32,12,20
01/29/2015 02:00:00 PM,33,8,25
01/29/2015 03:00:00 PM,41,12,29
01/29/2015 04:00:00 PM,87,23,64
01/29/2015 05:00:00 PM,106,41,65
01/29/2015 06:00:00 PM,71,24,47
01/29/2015 07:00:00 PM,32,10,22
01/29/2015 08:00:00 PM,12,5,7
01/29/2015 09:00:00 PM,5,0,5
01/29/2015 10:00:00 PM,12,2,10
01/29/2015 11:00:00 PM,4,1,3
01/30/2015 12:00:00 AM,3,1,2
01/30/2015 01:00:00 AM,0,0,0
01/30/2015 02:00:00 AM,0,0,0
01/30/2015 03:00:00 AM,0,0,0
01/30/2015 04:00:00 AM,3,2,1
01/30/2015 05:00:00 AM,12,4,8
01/30/2015 06:00:00 AM,30,13,17
01/30/2015 07:00:00 AM,55,17,38
01/30/2015 08:00:00 AM,90,29,61
01/30/2015 09:00:00 AM,48,12,36
01/30/2015 10:00:00 AM,34,15,19
01/30/2015 11:00:00 AM,25,12,13
01/30/2015 12:00:00 PM,26,13,13
01/30/2015 01:00:00 PM,33,10,23
01/30/2015 02:00:00 PM,34,15,19
01/30/2015 03:00:00 PM,41,14,27
01/30/2015 04:00:00 PM,70,18,52
01/30/2015 05:00:00 PM,93,25,68
01/30/2015 06:00:00 PM,55,24,31
01/30/2015 07:00:00 PM,23,7,16
01/30/2015 08:00:00 PM,12,4,8
01/30/2015 09:00:00 PM,11,4,7
01/30/2015 10:00:00 PM,13,7,6
01/30/2015 11:00:00 PM,6,1,5
01/31/2015 12:00:00 AM,5,1,4
01/31/2015 01:00:00 AM,0,0,0
01/31/2015 02:00:00 AM,0,0,0
01/31/2015 03:00:00 AM,0,0,0
01/31/2015 04:00:00 AM,0,0,0
01/31/2015 05:00:00 AM,2,2,0
01/31/2015 06:00:00 AM,3,1,2
01/31/2015 07:00:00 AM,3,2,1
01/31/2015 08:00:00 AM,15,2,13
01/31/2015 09:00:00 AM,6,2,4
01/31/2015 10:00:00 AM,12,5,7
01/31/2015 11:00:00 AM,25,14,11
01/31/2015 12:00:00 PM,16,7,9
01/31/2015 01:00:00 PM,19,8,11
01/31/2015 02:00:00 PM,24,4,20
01/31/2015 03:00:00 PM,30,13,17
01/31/2015 04:00:00 PM,23,11,12
01/31/2015 05:00:00 PM,16,7,9
01/31/2015 06:00:00 PM,9,2,7
01/31/2015 07:00:00 PM,10,3,7
01/31/2015 08:00:00 PM,0,0,0
01/31/2015 09:00:00 PM,6,5,1
01/31/2015 10:00:00 PM,4,1,3
01/31/2015 11:00:00 PM,10,1,9
02/01/2015 12:00:00 AM,1,0,1
02/01/2015 01:00:00 AM,2,1,1
02/01/2015 02:00:00 AM,10,4,6
02/01/2015 03:00:00 AM,1,0,1
02/01/2015 04:00:00 AM,0,0,0
02/01/2015 05:00:00 AM,2,0,2
02/01/2015 06:00:00 AM,1,0,1
02/01/2015 07:00:00 AM,7,2,5
02/01/2015 08:00:00 AM,6,4,2
02/01/2015 09:00:00 AM,6,1,5
02/01/2015 10:00:00 AM,8,5,3
02/01/2015 11:00:00 AM,7,4,3
02/01/2015 12:00:00 PM,15,5,10
02/01/2015 01:00:00 PM,15,3,12
02/01/2015 02:00:00 PM,15,2,13
02/01/2015 03:00:00 PM,5,1,4
02/01/2015 04:00:00 PM,5,2,3
02/01/2015 05:00:00 PM,2,0,2
02/01/2015 06:00:00 PM,3,0,3
02/01/2015 07:00:00 PM,9,3,6
02/01/2015 08:00:00 PM,18,4,14
02/01/2015 09:00:00 PM,5,1,4
02/01/2015 10:00:00 PM,3,2,1
02/01/2015 11:00:00 PM,5,0,5
02/02/2015 12:00:00 AM,6,4,2
02/02/2015 01:00:00 AM,2,0,2
02/02/2015 02:00:00 AM,0,0,0
02/02/2015 03:00:00 AM,2,0,2
02/02/2015 04:00:00 AM,1,0,1
02/02/2015 05:00:00 AM,10,5,5
02/02/2015 06:00:00 AM,28,14,14
02/02/2015 07:00:00 AM,44,17,27
02/02/2015 08:00:00 AM,62,19,43
02/02/2015 09:00:00 AM,32,10,22
02/02/2015 10:00:00 AM,28,10,18
02/02/2015 11:00:00 AM,13,5,8
02/02/2015 12:00:00 PM,12,7,5
02/02/2015 01:00:00 PM,21,9,12
02/02/2015 02:00:00 PM,16,4,12
02/02/2015 03:00:00 PM,43,13,30
02/02/2015 04:00:00 PM,52,10,42
02/02/2015 05:00:00 PM,92,27,65
02/02/2015 06:00:00 PM,39,15,24
02/02/2015 07:00:00 PM,19,4,15
02/02/2015 08:00:00 PM,14,6,8
02/02/2015 09:00:00 PM,5,1,4
02/02/2015 10:00:00 PM,3,0,3
02/02/2015 11:00:00 PM,4,2,2
02/03/2015 12:00:00 AM,0,0,0
02/03/2015 01:00:00 AM,1,0,1
02/03/2015 02:00:00 AM,0,0,0
02/03/2015 03:00:00 AM,0,0,0
02/03/2015 04:00:00 AM,1,1,0
02/03/2015 05:00:00 AM,9,3,6
02/03/2015 06:00:00 AM,24,11,13
02/03/2015 07:00:00 AM,50,18,32
02/03/2015 08:00:00 AM,96,28,68
02/03/2015 09:00:00 AM,51,18,33
02/03/2015 10:00:00 AM,25,9,16
02/03/2015 11:00:00 AM,25,9,16
02/03/2015 12:00:00 PM,15,7,8
02/03/2015 01:00:00 PM,20,3,17
02/03/2015 02:00:00 PM,22,8,14
02/03/2015 03:00:00 PM,41,17,24
02/03/2015 04:00:00 PM,78,16,62
02/03/2015 05:00:00 PM,104,32,72
02/03/2015 06:00:00 PM,56,24,32
02/03/2015 07:00:00 PM,16,3,13
02/03/2015 08:00:00 PM,12,3,9
02/03/2015 09:00:00 PM,11,5,6
02/03/2015 10:00:00 PM,4,2,2
02/03/2015 11:00:00 PM,3,0,3
02/04/2015 12:00:00 AM,2,0,2
02/04/2015 01:00:00 AM,1,0,1
02/04/2015 02:00:00 AM,0,0,0
02/04/2015 03:00:00 AM,0,0,0
02/04/2015 04:00:00 AM,1,0,1
02/04/2015 05:00:00 AM,7,3,4
02/04/2015 06:00:00 AM,35,18,17
02/04/2015 07:00:00 AM,47,12,35
02/04/2015 08:00:00 AM,93,32,61
02/04/2015 09:00:00 AM,45,13,32
02/04/2015 10:00:00 AM,36,7,29
02/04/2015 11:00:00 AM,20,6,14
02/04/2015 12:00:00 PM,33,11,22
02/04/2015 01:00:00 PM,26,10,16
02/04/2015 02:00:00 PM,22,6,16
02/04/2015 03:00:00 PM,41,9,32
02/04/2015 04:00:00 PM,58,10,48
02/04/2015 05:00:00 PM,90,32,58
02/04/2015 06:00:00 PM,46,13,33
02/04/2015 07:00:00 PM,12,2,10
02/04/2015 08:00:00 PM,7,2,5
02/04/2015 09:00:00 PM,7,5,2
02/04/2015 10:00:00 PM,4,2,2
02/04/2015 11:00:00 PM,3,0,3
02/05/2015 12:00:00 AM,2,2,0
02/05/2015 01:00:00 AM,0,0,0
02/05/2015 02:00:00 AM,2,1,1
02/05/2015 03:00:00 AM,3,0,3
02/05/2015 04:00:00 AM,2,1,1
02/05/2015 05:00:00 AM,4,2,2
02/05/2015 06:00:00 AM,17,9,8
02/05/2015 07:00:00 AM,38,15,23
02/05/2015 08:00:00 AM,54,19,35
02/05/2015 09:00:00 AM,36,15,21
02/05/2015 10:00:00 AM,26,10,16
02/05/2015 11:00:00 AM,24,9,15
02/05/2015 12:00:00 PM,25,10,15
02/05/2015 01:00:00 PM,15,7,8
02/05/2015 02:00:00 PM,16,6,10
02/05/2015 03:00:00 PM,20,4,16
02/05/2015 04:00:00 PM,49,10,39
02/05/2015 05:00:00 PM,86,27,59
02/05/2015 06:00:00 PM,46,14,32
02/05/2015 07:00:00 PM,16,7,9
02/05/2015 08:00:00 PM,7,3,4
02/05/2015 09:00:00 PM,7,3,4
02/05/2015 10:00:00 PM,3,2,1
02/05/2015 11:00:00 PM,4,0,4
02/06/2015 12:00:00 AM,2,1,1
02/06/2015 01:00:00 AM,0,0,0
02/06/2015 02:00:00 AM,1,1,0
02/06/2015 03:00:00 AM,0,0,0
02/06/2015 04:00:00 AM,1,1,0
02/06/2015 05:00:00 AM,7,5,2
02/06/2015 06:00:00 AM,14,8,6
02/06/2015 07:00:00 AM,30,14,16
02/06/2015 08:00:00 AM,68,24,44
02/06/2015 09:00:00 AM,23,9,14
02/06/2015 10:00:00 AM,25,10,15
02/06/2015 11:00:00 AM,10,3,7
02/06/2015 12:00:00 PM,19,12,7
02/06/2015 01:00:00 PM,14,7,7
02/06/2015 02:00:00 PM,23,10,13
02/06/2015 03:00:00 PM,26,6,20
02/06/2015 04:00:00 PM,46,6,40
02/06/2015 05:00:00 PM,61,17,44
02/06/2015 06:00:00 PM,35,8,27
02/06/2015 07:00:00 PM,18,9,9
02/06/2015 08:00:00 PM,5,3,2
02/06/2015 09:00:00 PM,7,2,5
02/06/2015 10:00:00 PM,8,2,6
02/06/2015 11:00:00 PM,7,1,6
02/07/2015 12:00:00 AM,4,3,1
02/07/2015 01:00:00 AM,2,0,2
02/07/2015 02:00:00 AM,1,1,0
02/07/2015 03:00:00 AM,1,0,1
02/07/2015 04:00:00 AM,0,0,0
02/07/2015 05:00:00 AM,3,1,2
02/07/2015 06:00:00 AM,0,0,0
02/07/2015 07:00:00 AM,2,2,0
02/07/2015 08:00:00 AM,3,0,3
02/07/2015 09:00:00 AM,5,3,2
02/07/2015 10:00:00 AM,4,2,2
02/07/2015 11:00:00 AM,14,6,8
02/07/2015 12:00:00 PM,11,4,7
02/07/2015 01:00:00 PM,8,2,6
02/07/2015 02:00:00 PM,9,2,7
02/07/2015 03:00:00 PM,9,3,6
02/07/2015 04:00:00 PM,8,7,1
02/07/2015 05:00:00 PM,3,0,3
02/07/2015 06:00:00 PM,8,1,7
02/07/2015 07:00:00 PM,6,3,3
02/07/2015 08:00:00 PM,4,1,3
02/07/2015 09:00:00 PM,2,0,2
02/07/2015 10:00:00 PM,4,2,2
02/07/2015 11:00:00 PM,4,0,4
02/08/2015 12:00:00 AM,2,0,2
02/08/2015 01:00:00 AM,2,0,2
02/08/2015 02:00:00 AM,0,0,0
02/08/2015 03:00:00 AM,0,0,0
02/08/2015 04:00:00 AM,0,0,0
02/08/2015 05:00:00 AM,2,1,1
02/08/2015 06:00:00 AM,5,1,4
02/08/2015 07:00:00 AM,1,0,1
02/08/2015 08:00:00 AM,4,3,1
02/08/2015 09:00:00 AM,9,5,4
02/08/2015 10:00:00 AM,11,2,9
02/08/2015 11:00:00 AM,19,8,11
02/08/2015 12:00:00 PM,36,11,25
02/08/2015 01:00:00 PM,21,8,13
02/08/2015 02:00:00 PM,12,5,7
02/08/2015 03:00:00 PM,14,6,8
02/08/2015 04:00:00 PM,20,8,12
02/08/2015 05:00:00 PM,12,1,11
02/08/2015 06:00:00 PM,6,0,6
02/08/2015 07:00:00 PM,9,2,7
02/08/2015 08:00:00 PM,3,2,1
02/08/2015 09:00:00 PM,6,2,4
02/08/2015 10:00:00 PM,5,4,1
02/08/2015 11:00:00 PM,3,1,2
02/09/2015 12:00:00 AM,1,0,1
02/09/2015 01:00:00 AM,3,0,3
02/09/2015 02:00:00 AM,2,1,1
02/09/2015 03:00:00 AM,1,0,1
02/09/2015 04:00:00 AM,0,0,0
02/09/2015 05:00:00 AM,13,4,9
02/09/2015 06:00:00 AM,28,11,17
02/09/2015 07:00:00 AM,50,15,35
02/09/2015 08:00:00 AM,76,20,56
02/09/2015 09:00:00 AM,38,10,28
02/09/2015 10:00:00 AM,26,6,20
02/09/2015 11:00:00 AM,19,8,11
02/09/2015 12:00:00 PM,21,10,11
02/09/2015 01:00:00 PM,17,6,11
02/09/2015 02:00:00 PM,20,3,17
02/09/2015 03:00:00 PM,33,9,24
02/09/2015 04:00:00 PM,56,14,42
02/09/2015 05:00:00 PM,88,37,51
02/09/2015 06:00:00 PM,61,20,41
02/09/2015 07:00:00 PM,17,4,13
02/09/2015 08:00:00 PM,8,3,5
02/09/2015 09:00:00 PM,2,0,2
02/09/2015 10:00:00 PM,3,3,0
02/09/2015 11:00:00 PM,4,1,3
02/10/2015 12:00:00 AM,2,0,2
02/10/2015 01:00:00 AM,0,0,0
02/10/2015 02:00:00 AM,4,2,2
02/10/2015 03:00:00 AM,0,0,0
02/10/2015 04:00:00 AM,0,0,0
02/10/2015 05:00:00 AM,4,1,3
02/10/2015 06:00:00 AM,34,16,18
02/10/2015 07:00:00 AM,45,15,30
02/10/2015 08:00:00 AM,95,30,65
02/10/2015 09:00:00 AM,68,18,50
02/10/2015 10:00:00 AM,26,11,15
02/10/2015 11:00:00 AM,27,12,15
02/10/2015 12:00:00 PM,27,11,16
02/10/2015 01:00:00 PM,23,11,12
02/10/2015 02:00:00 PM,32,8,24
02/10/2015 03:00:00 PM,41,9,32
02/10/2015 04:00:00 PM,70,18,52
02/10/2015 05:00:00 PM,95,37,58
02/10/2015 06:00:00 PM,63,22,41
02/10/2015 07:00:00 PM,23,13,10
02/10/2015 08:00:00 PM,9,0,9
02/10/2015 09:00:00 PM,3,1,2
02/10/2015 10:00:00 PM,7,1,6
02/10/2015 11:00:00 PM,5,1,4
02/11/2015 12:00:00 AM,3,1,2
02/11/2015 01:00:00 AM,2,0,2
02/11/2015 02:00:00 AM,1,0,1
02/11/2015 03:00:00 AM,0,0,0
02/11/2015 04:00:00 AM,0,0,0
02/11/2015 05:00:00 AM,12,4,8
02/11/2015 06:00:00 AM,33,20,13
02/11/2015 07:00:00 AM,52,11,41
02/11/2015 08:00:00 AM,96,28,68
02/11/2015 09:00:00 AM,51,11,40
02/11/2015 10:00:00 AM,33,11,22
02/11/2015 11:00:00 AM,22,12,10
02/11/2015 12:00:00 PM,33,11,22
02/11/2015 01:00:00 PM,35,17,18
02/11/2015 02:00:00 PM,31,14,17
02/11/2015 03:00:00 PM,35,5,30
02/11/2015 04:00:00 PM,90,26,64
02/11/2015 05:00:00 PM,96,31,65
02/11/2015 06:00:00 PM,71,24,47
02/11/2015 07:00:00 PM,23,8,15
02/11/2015 08:00:00 PM,16,6,10
02/11/2015 09:00:00 PM,6,3,3
02/11/2015 10:00:00 PM,6,4,2
02/11/2015 11:00:00 PM,2,1,1
02/12/2015 12:00:00 AM,2,0,2
02/12/2015 01:00:00 AM,0,0,0
02/12/2015 02:00:00 AM,1,1,0
02/12/2015 03:00:00 AM,1,0,1
02/12/2015 04:00:00 AM,1,1,0
02/12/2015 05:00:00 AM,7,1,6
02/12/2015 06:00:00 AM,24,12,12
02/12/2015 07:00:00 AM,44,13,31
02/12/2015 08:00:00 AM,83,21,62
02/12/2015 09:00:00 AM,63,17,46
02/12/2015 10:00:00 AM,29,8,21
02/12/2015 11:00:00 AM,25,13,12
02/12/2015 12:00:00 PM,27,11,16
02/12/2015 01:00:00 PM,27,10,17
02/12/2015 02:00:00 PM,22,7,15
02/12/2015 03:00:00 PM,50,16,34
02/12/2015 04:00:00 PM,88,24,64
02/12/2015 05:00:00 PM,100,33,67
02/12/2015 06:00:00 PM,72,24,48
02/12/2015 07:00:00 PM,31,10,21
02/12/2015 08:00:00 PM,15,10,5
02/12/2015 09:00:00 PM,12,3,9
02/12/2015 10:00:00 PM,12,1,11
02/12/2015 11:00:00 PM,3,2,1
02/13/2015 12:00:00 AM,3,1,2
02/13/2015 01:00:00 AM,1,1,0
02/13/2015 02:00:00 AM,4,2,2
02/13/2015 03:00:00 AM,1,0,1
02/13/2015 04:00:00 AM,1,1,0
02/13/2015 05:00:00 AM,9,3,6
02/13/2015 06:00:00 AM,24,13,11
02/13/2015 07:00:00 AM,47,14,33
02/13/2015 08:00:00 AM,86,27,59
02/13/2015 09:00:00 AM,45,13,32
02/13/2015 10:00:00 AM,37,12,25
02/13/2015 11:00:00 AM,23,10,13
02/13/2015 12:00:00 PM,21,8,13
02/13/2015 01:00:00 PM,28,9,19
02/13/2015 02:00:00 PM,37,13,24
02/13/2015 03:00:00 PM,49,11,38
02/13/2015 04:00:00 PM,90,31,59
02/13/2015 05:00:00 PM,103,43,60
02/13/2015 06:00:00 PM,44,19,25
02/13/2015 07:00:00 PM,20,6,14
02/13/2015 08:00:00 PM,9,2,7
02/13/2015 09:00:00 PM,8,5,3
02/13/2015 10:00:00 PM,6,2,4
02/13/2015 11:00:00 PM,0,0,0
02/14/2015 12:00:00 AM,1,0,1
02/14/2015 01:00:00 AM,4,2,2
02/14/2015 02:00:00 AM,3,1,2
02/14/2015 03:00:00 AM,2,1,1
02/14/2015 04:00:00 AM,1,1,0
02/14/2015 05:00:00 AM,1,1,0
02/14/2015 06:00:00 AM,5,1,4
02/14/2015 07:00:00 AM,8,1,7
02/14/2015 08:00:00 AM,7,1,6
02/14/2015 09:00:00 AM,8,3,5
02/14/2015 10:00:00 AM,3,1,2
02/14/2015 11:00:00 AM,8,5,3
02/14/2015 12:00:00 PM,26,14,12
02/14/2015 01:00:00 PM,13,6,7
02/14/2015 02:00:00 PM,20,3,17
02/14/2015 03:00:00 PM,24,5,19
02/14/2015 04:00:00 PM,21,8,13
02/14/2015 05:00:00 PM,13,2,11
02/14/2015 06:00:00 PM,15,7,8
02/14/2015 07:00:00 PM,9,4,5
02/14/2015 08:00:00 PM,10,6,4
02/14/2015 09:00:00 PM,3,2,1
02/14/2015 10:00:00 PM,9,4,5
02/14/2015 11:00:00 PM,2,2,0
02/15/2015 12:00:00 AM,3,2,1
02/15/2015 01:00:00 AM,3,0,3
02/15/2015 02:00:00 AM,1,0,1
02/15/2015 03:00:00 AM,0,0,0
02/15/2015 04:00:00 AM,1,0,1
02/15/2015 05:00:00 AM,2,1,1
02/15/2015 06:00:00 AM,2,1,1
02/15/2015 07:00:00 AM,4,2,2
02/15/2015 08:00:00 AM,5,2,3
02/15/2015 09:00:00 AM,17,2,15
02/15/2015 10:00:00 AM,12,3,9
02/15/2015 11:00:00 AM,28,8,20
02/15/2015 12:00:00 PM,31,10,21
02/15/2015 01:00:00 PM,17,8,9
02/15/2015 02:00:00 PM,22,8,14
02/15/2015 03:00:00 PM,22,7,15
02/15/2015 04:00:00 PM,31,15,16
02/15/2015 05:00:00 PM,11,4,7
02/15/2015 06:00:00 PM,11,4,7
02/15/2015 07:00:00 PM,6,4,2
02/15/2015 08:00:00 PM,7,2,5
02/15/2015 09:00:00 PM,4,3,1
02/15/2015 10:00:00 PM,3,2,1
02/15/2015 11:00:00 PM,6,3,3
02/16/2015 12:00:00 AM,4,1,3
02/16/2015 01:00:00 AM,0,0,0
02/16/2015 02:00:00 AM,2,1,1
02/16/2015 03:00:00 AM,0,0,0
02/16/2015 04:00:00 AM,1,1,0
02/16/2015 05:00:00 AM,4,2,2
02/16/2015 06:00:00 AM,17,8,9
02/16/2015 07:00:00 AM,21,5,16
02/16/2015 08:00:00 AM,46,5,41
02/16/2015 09:00:00 AM,34,11,23
02/16/2015 10:00:00 AM,29,9,20
02/16/2015 11:00:00 AM,26,7,19
02/16/2015 12:00:00 PM,36,13,23
02/16/2015 01:00:00 PM,21,5,16
02/16/2015 02:00:00 PM,27,12,15
02/16/2015 03:00:00 PM,31,7,24
02/16/2015 04:00:00 PM,41,16,25
02/16/2015 05:00:00 PM,49,18,31
02/16/2015 06:00:00 PM,33,9,24
02/16/2015 07:00:00 PM,14,4,10
02/16/2015 08:00:00 PM,9,3,6
02/16/2015 09:00:00 PM,9,4,5
02/16/2015 10:00:00 PM,3,0,3
02/16/2015 11:00:00 PM,1,1,0
02/17/2015 12:00:00 AM,0,0,0
02/17/2015 01:00:00 AM,0,0,0
02/17/2015 02:00:00 AM,1,0,1
02/17/2015 03:00:00 AM,0,0,0
02/17/2015 04:00:00 AM,1,1,0
02/17/2015 05:00:00 AM,12,6,6
02/17/2015 06:00:00 AM,38,18,20
02/17/2015 07:00:00 AM,63,20,43
02/17/2015 08:00:00 AM,98,24,74
02/17/2015 09:00:00 AM,59,20,39
02/17/2015 10:00:00 AM,32,13,19
02/17/2015 11:00:00 AM,24,10,14
02/17/2015 12:00:00 PM,27,7,20
02/17/2015 01:00:00 PM,20,11,9
02/17/2015 02:00:00 PM,29,7,22
02/17/2015 03:00:00 PM,58,14,44
02/17/2015 04:00:00 PM,89,19,70
02/17/2015 05:00:00 PM,106,38,68
02/17/2015 06:00:00 PM,70,26,44
02/17/2015 07:00:00 PM,24,8,16
02/17/2015 08:00:00 PM,18,8,10
02/17/2015 09:00:00 PM,10,2,8
02/17/2015 10:00:00 PM,3,0,3
02/17/2015 11:00:00 PM,4,1,3
02/18/2015 12:00:00 AM,2,0,2
02/18/2015 01:00:00 AM,0,0,0
02/18/2015 02:00:00 AM,0,0,0
02/18/2015 03:00:00 AM,1,0,1
02/18/2015 04:00:00 AM,0,0,0
02/18/2015 05:00:00 AM,10,2,8
02/18/2015 06:00:00 AM,28,14,14
02/18/2015 07:00:00 AM,57,10,47
02/18/2015 08:00:00 AM,102,37,65
02/18/2015 09:00:00 AM,51,18,33
02/18/2015 10:00:00 AM,37,13,24
02/18/2015 11:00:00 AM,23,8,15
02/18/2015 12:00:00 PM,40,16,24
02/18/2015 01:00:00 PM,25,9,16
02/18/2015 02:00:00 PM,23,9,14
02/18/2015 03:00:00 PM,49,12,37
02/18/2015 04:00:00 PM,80,24,56
02/18/2015 05:00:00 PM,132,36,96
02/18/2015 06:00:00 PM,54,20,34
02/18/2015 07:00:00 PM,22,8,14
02/18/2015 08:00:00 PM,21,6,15
02/18/2015 09:00:00 PM,4,1,3
02/18/2015 10:00:00 PM,8,6,2
02/18/2015 11:00:00 PM,6,0,6
02/19/2015 12:00:00 AM,0,0,0
02/19/2015 01:00:00 AM,0,0,0
02/19/2015 02:00:00 AM,0,0,0
02/19/2015 03:00:00 AM,0,0,0
02/19/2015 04:00:00 AM,1,1,0
02/19/2015 05:00:00 AM,6,1,5
02/19/2015 06:00:00 AM,34,16,18
02/19/2015 07:00:00 AM,49,13,36
02/19/2015 08:00:00 AM,75,20,55
02/19/2015 09:00:00 AM,57,21,36
02/19/2015 10:00:00 AM,41,20,21
02/19/2015 11:00:00 AM,23,9,14
02/19/2015 12:00:00 PM,22,9,13
02/19/2015 01:00:00 PM,20,9,11
02/19/2015 02:00:00 PM,14,4,10
02/19/2015 03:00:00 PM,45,11,34
02/19/2015 04:00:00 PM,77,16,61
02/19/2015 05:00:00 PM,102,25,77
02/19/2015 06:00:00 PM,52,19,33
02/19/2015 07:00:00 PM,24,16,8
02/19/2015 08:00:00 PM,13,3,10
02/19/2015 09:00:00 PM,13,3,10
02/19/2015 10:00:00 PM,7,1,6
02/19/2015 11:00:00 PM,6,2,4
02/20/2015 12:00:00 AM,1,0,1
02/20/2015 01:00:00 AM,1,1,0
02/20/2015 02:00:00 AM,0,0,0
02/20/2015 03:00:00 AM,0,0,0
02/20/2015 04:00:00 AM,2,1,1
02/20/2015 05:00:00 AM,7,4,3
02/20/2015 06:00:00 AM,24,12,12
02/20/2015 07:00:00 AM,55,22,33
02/20/2015 08:00:00 AM,67,13,54
02/20/2015 09:00:00 AM,44,15,29
02/20/2015 10:00:00 AM,28,10,18
02/20/2015 11:00:00 AM,24,10,14
02/20/2015 12:00:00 PM,17,9,8
02/20/2015 01:00:00 PM,35,15,20
02/20/2015 02:00:00 PM,29,8,21
02/20/2015 03:00:00 PM,35,8,27
02/20/2015 04:00:00 PM,65,19,46
02/20/2015 05:00:00 PM,109,38,71
02/20/2015 06:00:00 PM,51,23,28
02/20/2015 07:00:00 PM,23,9,14
02/20/2015 08:00:00 PM,6,2,4
02/20/2015 09:00:00 PM,1,0,1
02/20/2015 10:00:00 PM,5,2,3
02/20/2015 11:00:00 PM,4,0,4
02/21/2015 12:00:00 AM,1,0,1
02/21/2015 01:00:00 AM,4,0,4
02/21/2015 02:00:00 AM,6,1,5
02/21/2015 03:00:00 AM,0,0,0
02/21/2015 04:00:00 AM,0,0,0
02/21/2015 05:00:00 AM,1,1,0
02/21/2015 06:00:00 AM,2,1,1
02/21/2015 07:00:00 AM,2,1,1
02/21/2015 08:00:00 AM,8,3,5
02/21/2015 09:00:00 AM,7,2,5
02/21/2015 10:00:00 AM,8,4,4
02/21/2015 11:00:00 AM,16,4,12
02/21/2015 12:00:00 PM,29,9,20
02/21/2015 01:00:00 PM,21,13,8
02/21/2015 02:00:00 PM,20,6,14
02/21/2015 03:00:00 PM,14,1,13
02/21/2015 04:00:00 PM,17,6,11
02/21/2015 05:00:00 PM,28,4,24
02/21/2015 06:00:00 PM,9,4,5
02/21/2015 07:00:00 PM,11,2,9
02/21/2015 08:00:00 PM,9,5,4
02/21/2015 09:00:00 PM,9,5,4
02/21/2015 10:00:00 PM,9,3,6
02/21/2015 11:00:00 PM,10,3,7
02/22/2015 12:00:00 AM,2,0,2
02/22/2015 01:00:00 AM,2,1,1
02/22/2015 02:00:00 AM,3,1,2
02/22/2015 03:00:00 AM,0,0,0
02/22/2015 04:00:00 AM,1,0,1
02/22/2015 05:00:00 AM,1,1,0
02/22/2015 06:00:00 AM,2,0,2
02/22/2015 07:00:00 AM,16,1,15
02/22/2015 08:00:00 AM,12,0,12
02/22/2015 09:00:00 AM,18,6,12
02/22/2015 10:00:00 AM,13,1,12
02/22/2015 11:00:00 AM,18,5,13
02/22/2015 12:00:00 PM,30,14,16
02/22/2015 01:00:00 PM,42,22,20
02/22/2015 02:00:00 PM,31,17,14
02/22/2015 03:00:00 PM,17,11,6
02/22/2015 04:00:00 PM,40,31,9
02/22/2015 05:00:00 PM,24,11,13
02/22/2015 06:00:00 PM,25,17,8
02/22/2015 07:00:00 PM,6,2,4
02/22/2015 08:00:00 PM,6,2,4
02/22/2015 09:00:00 PM,2,1,1
