"ID","STUDY TITLE","COMPKEY","UNITID/ UNITID2","DIR FLOW","LANE","START DATE","AMPK","PMPK","AWDT","ADT","WEEK DAYS","DAYS"
308231,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",05/21/12,862,767,10658,10257,5,7
310431,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",06/18/12,1145,1758,21677,21091,5,7
308189,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",06/18/12,771,701,10236,9853,5,7
310419,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",06/20/12,574,1075,11441,11238,5,7
310433,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",07/25/12,1108,1694,20933,20416,5,7
308672,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",07/25/12,547,1023,10897,10704,5,7
308675,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",07/25/12,708,695,10036,9712,5,7
310435,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",08/16/12,1117,1696,21053,20503,5,7
308880,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",08/16/12,558,1004,10997,10687,5,7
308879,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",08/16/12,701,712,10056,9815,5,7
310437,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",09/13/12,1308,1756,21379,20621,5,7
309140,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",09/13/12,553,1048,11143,10819,5,7
309139,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",09/13/12,873,735,10235,9802,5,7
310439,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",10/11/12,1210,1843,21993,21456,5,7
310418,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",10/11/12,761,679,9120,8743,5,7
310420,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",10/22/12,640,1202,12873,12714,5,7
310441,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",11/15/12,1270,1778,20803,20004,5,7
309538,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",11/15/12,613,1088,11201,10800,5,7
309539,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",11/15/12,800,714,9602,9205,5,7
310443,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",12/12/12,1260,1682,20427,19505,5,7
309643,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",12/12/12,555,1005,10656,10224,5,7
309642,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",12/12/12,832,708,9771,9282,5,7
312948,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",01/10/13,1172,1648,19899,18857,5,7
309712,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",01/10/13,478,1027,10373,9891,5,7
309711,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",01/10/13,820,699,9526,8966,5,7
312950,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",02/14/13,1260,1726,20556,19726,4,6
310221,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",02/14/13,566,1046,10770,10382,4,6
310220,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",02/14/13,803,716,9786,9344,4,6
312952,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",03/21/13,1297,1782,21089,20325,5,7
310905,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",03/21/13,526,1064,10990,10641,5,7
310904,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",03/21/13,854,738,10099,9684,5,7
312954,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",04/11/13,1122,1695,20695,20150,5,7
310932,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",04/11/13,546,1031,10934,10697,5,7
310931,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",04/11/13,739,714,9761,9453,5,7
312956,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",05/16/13,1374,1790,21851,21168,5,7
311314,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",05/16/13,563,1094,11636,11354,5,7
311313,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",05/16/13,905,722,10215,9815,5,7
312958,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",06/19/13,1079,1711,20468,20167,5,7
311531,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",06/19/13,540,1033,10757,10641,5,7
311532,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",06/19/13,692,691,9711,9525,5,7
312960,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",07/16/13,1170,1773,21922,21293,5,7
311679,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",07/16/13,601,1064,11735,11436,5,7
311678,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",07/16/13,754,720,10187,9857,5,7
312962,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",08/27/13,1097,1730,20131,18736,4,6
311870,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",08/27/13,572,1038,10851,10693,4,6
311869,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",08/27/13,670,699,9280,8044,4,6
312964,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",09/17/13,1362,1740,21422,20605,5,7
311965,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",09/17/13,618,1062,11339,10955,5,7
311964,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",09/17/13,883,717,10083,9650,5,7
312966,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",10/10/13,1320,1790,21427,20690,5,7
312137,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",10/10/13,594,1077,11154,10831,5,7
312136,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",10/10/13,885,742,10273,9858,5,7
312970,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",11/14/13,1304,1630,20513,19727,5,7
312342,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",11/14/13,963,715,10160,9688,5,7
312366,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",11/25/13,619,1114,11332,10738,3,5
312968,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",12/16/13,1349,1818,21493,20468,5,7
312440,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",12/16/13,612,1130,11526,11016,5,7
312439,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",12/16/13,820,712,9968,9452,5,7
315804,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",01/14/14,1245,1673,20262,19614,4,6
315455,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",01/14/14,894,697,9932,9555,4,6
315461,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",01/15/14,547,1010,10330,10059,4,6
313669,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",02/12/14,1437,1833,22032,20996,4,6
313180,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",02/12/14,596,1107,11353,10930,4,6
313179,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",02/12/14,997,748,10680,10065,4,6
315462,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",03/13/14,630,1163,12005,11567,5,7
315806,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",03/18/14,1488,1887,22648,21815,5,7
313335,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",03/18/14,960,748,10643,10248,5,7
313591,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",04/17/14,619,1258,12802,12512,5,7
315808,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",04/29/14,1543,2002,24095,23419,5,7
313811,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",04/29/14,1007,768,11294,10907,5,7
315810,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",05/15/14,1529,1958,23597,22657,5,7
313926,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",05/15/14,671,1238,12773,12306,5,7
313925,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",05/15/14,969,736,10825,10351,5,7
314007,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",06/12/14,725,1248,13707,13152,5,7
315812,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",06/19/14,1579,1913,24272,23328,5,7
315457,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",06/19/14,957,684,10565,10176,5,7
315814,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",07/17/14,1366,1769,22250,21485,5,7
314139,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",07/17/14,547,1085,11360,10995,5,7
314138,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",07/17/14,986,705,10890,10489,5,7
315816,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",08/14/14,1203,1896,22377,21316,5,7
314263,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",08/14/14,594,1163,11875,11269,5,7
314262,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",08/14/14,804,747,10502,10046,5,7
315818,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",09/11/14,1517,1963,23225,22414,5,7
314342,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",09/11/14,597,1224,12296,11915,5,7
314341,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",09/11/14,984,758,10929,10498,5,7
315820,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",10/16/14,1530,1858,22251,21138,5,7
314512,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",10/16/14,566,1135,11426,10979,5,7
314498,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",10/16/14,1021,743,10825,10159,5,7
315822,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",11/17/14,1771,2137,24918,23712,5,7
314700,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",11/17/14,699,1384,13348,12741,5,7
314701,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",11/17/14,1142,802,11570,10971,5,7
315824,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",12/11/14,1498,1851,22040,20947,5,7
315464,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",12/11/14,577,1157,11650,11196,5,7
315458,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",12/11/14,979,713,10390,9751,5,7
314912,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",01/22/15,560,1152,11322,10933,5,7
314911,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",01/22/15,993,722,10467,9956,5,7
315004,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",02/13/15,649,1234,12488,11892,4,6
315003,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",02/13/15,899,731,10470,9953,4,6
315485,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",03/19/15,1128,841,12281,11694,5,7
315492,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",03/19/15,485,1066,9482,8757,5,7
316126,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",04/21/15,729,1418,14435,13807,5,7
316125,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",04/21/15,978,754,10904,10401,5,7
316536,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","TOTAL","STANDARD",05/15/15,1474,1933,23561,22713,5,7
316366,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",05/15/15,594,1203,12369,12119,5,7
316365,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",05/15/15,956,750,11192,10594,5,7
316671,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",06/10/15,604,1194,12566,12119,5,7
316670,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",06/10/15,925,749,11289,10830,5,7
316838,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",07/14/15,604,1203,12437,11923,5,7
316837,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",07/14/15,869,727,11005,10426,5,7
317896,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",08/13/15,595,1097,11615,11085,5,7
317895,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",08/13/15,807,710,10564,10091,5,7
318033,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",09/10/15,800,1592,15271,14775,5,7
318032,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",09/10/15,876,703,10390,9879,5,7
318377,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",10/07/15,591,1141,11800,11169,5,7
318378,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",10/07/15,1055,741,10989,10379,5,7
318236,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",11/02/15,963,709,10499,0,5,5
318294,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",11/12/15,575,1102,11126,10793,5,7
318287,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",11/12/15,1020,717,10390,9788,5,7
318491,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",12/09/15,615,1199,11859,11402,5,7
318554,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",12/18/15,563,662,8962,8683,5,7
318654,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","S","STANDARD",01/12/16,547,1051,10854,10222,4,6
318653,"RAINIER  AVE  S,  S/O  S  OTHELLO  ST",12409,"09345
/0730","N","STANDARD",01/12/16,883,661,9896,9243,4,6
213332,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",01/10/08,392,512,5455,4419,5,7
317528,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",01/24/08,879,1017,11371,9276,5,7
213374,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420 /0050","W","STANDARD",01/24/08,512,524,5916,4856,5,7
317530,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",02/21/08,904,990,11490,9347,5,7
213500,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",02/21/08,395,505,5287,4314,5,7
213501,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420 /0050","W","STANDARD",02/21/08,551,514,6204,5033,5,7
213687,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",03/13/08,453,534,5893,4840,5,7
317532,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",03/26/08,1002,1087,12418,10120,5,7
213744,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420 /0050","W","STANDARD",03/26/08,569,581,6525,5280,5,7
317534,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",04/10/08,953,1064,12171,10045,5,7
213853,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",04/10/08,406,510,5646,4765,5,7
214085,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",05/15/08,519,560,5916,4979,5,7
317536,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",05/28/08,1041,1001,12481,10612,5,7
214146,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420 /0050","W","STANDARD",05/28/08,542,528,6565,5633,5,7
317538,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",06/12/08,907,1028,12448,10482,5,7
214428,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",06/12/08,397,536,5975,5055,5,7
214429,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420 /0050","W","STANDARD",06/12/08,521,552,6473,5427,5,7
317540,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",07/10/08,973,988,11712,9515,5,7
214579,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",07/10/08,433,492,5506,4491,5,7
214580,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420 /0050","W","STANDARD",07/10/08,549,524,6206,5024,5,7
214811,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",08/14/08,408,493,5318,4530,5,7
317542,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",08/27/08,969,1059,12331,10284,4,6
214901,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420 /0050","W","STANDARD",08/27/08,568,621,6993,5740,4,6
215003,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","W","STANDARD",09/11/08,575,546,6356,0,5,5
317544,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",09/29/08,1045,1084,12655,0,5,5
215104,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",09/29/08,487,586,6299,5098,5,7
215198,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","W","STANDARD",10/14/08,571,539,6323,5144,5,7
317546,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",10/14/08,1048,1129,12913,10514,5,7
215197,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",10/14/08,507,626,6590,5370,5,7
317548,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420 /0050","TOTAL","/  SPECIA",11/13/08,1073,1184,13654,11529,5,7
215418,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420 /0050","E","/  SPECIA",11/13/08,532,693,7160,6074,5,7
215419,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420 /0050","W","STANDARD",11/13/08,563,535,6494,5455,5,7
215721,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","W","STANDARD",01/15/09,536,517,6123,4939,4,6
317217,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",01/15/09,1012,1112,13006,10543,4,6
215720,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",01/15/09,516,643,6883,5604,4,6
215955,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","W","STANDARD",02/24/09,521,485,5827,4702,5,7
317219,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",02/24/09,1037,1111,12965,10501,5,7
215954,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",02/24/09,525,675,7139,5800,5,7
300366,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",03/12/09,555,706,7656,6298,5,7
216160,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","W","STANDARD",03/25/09,100,181,1364,974,5,7
317221,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",03/25/09,648,857,9020,7273,5,7
317223,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",04/16/09,1010,1162,13998,0,5,5
216347,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",04/16/09,522,676,7714,6692,5,7
216348,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420 /0050","W","STANDARD",04/16/09,503,539,6284,0,5,5
317225,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",05/14/09,1132,1224,14593,12496,5,7
216614,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",05/14/09,514,701,7689,6586,5,7
216615,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420 /0050","W","STANDARD",05/14/09,633,569,6904,5910,5,7
216847,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","W","STANDARD",06/11/09,594,600,7325,6149,5,7
317227,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",06/11/09,1105,1198,14384,0,5,5
216846,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",06/11/09,514,631,7059,0,5,5
317229,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",07/16/09,972,1122,12971,11100,5,7
217105,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",07/16/09,482,658,6960,5862,5,7
217107,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420 /0050","W","STANDARD",07/16/09,503,493,6011,5237,5,7
217326,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","W","STANDARD",08/13/09,522,558,6389,0,5,5
317231,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",08/13/09,1022,1156,13545,0,5,5
217325,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",08/13/09,511,684,7155,6152,5,7
217446,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","W","STANDARD",09/10/09,547,496,6185,5387,5,7
317233,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",09/10/09,1050,1130,13175,11368,5,7
217445,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",09/10/09,525,651,6990,5982,5,7
217718,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","W","STANDARD",10/15/09,557,524,6430,5481,5,7
317235,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",10/15/09,1025,1217,13484,11443,5,7
217719,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",10/15/09,493,714,7053,5963,5,7
317237,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",11/12/09,1020,1169,13130,10767,5,7
217888,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",11/12/09,466,609,6286,5160,5,7
217889,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420 /0050","W","STANDARD",11/12/09,570,575,6844,5607,5,7
218014,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","W","STANDARD",12/10/09,610,610,7105,6064,5,7
317239,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",12/10/09,1071,1161,13606,11400,5,7
218013,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","E","STANDARD",12/10/09,493,614,6501,5337,5,7
302516,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","W","STANDARD",01/12/10,799,663,8944,8435,4,6
303263,"S  LANDER  ST,  W/O  6TH  AVE  S",20628,"16420
/0050","TOTAL","STANDARD",01/12/10,1157,1180,15165,13183,4,6
